0,Y,622545301,9,ジャカビ錠１０ｍｇ,14,ｼﾞｬｶﾋﾞｼﾞｮｳ10MG,16,1,錠,1,7550.9,0,0,0,0,0,0,0,0,0,0,0,1,7550.9,0,0,1,,20200401,99999999,4291034F2025,7418000,0,ジャカビ錠１０ｍｇ
5,Y,622545401,16,アリピプラゾール錠３ｍｇ「ＹＤ」,20,ｱﾘﾋﾟﾌﾟﾗｿﾞｰﾙｼﾞｮｳ3MGYD,16,1,錠,1,12,0,0,0,0,1,0,0,0,0,8,622609700,1,13.1,0,0,1,,20200401,99999999,1179045F1015,1461000,0,アリピプラゾール錠３ｍｇ「ＹＤ」
5,Y,622545501,16,アリピプラゾール錠６ｍｇ「ＹＤ」,20,ｱﾘﾋﾟﾌﾟﾗｿﾞｰﾙｼﾞｮｳ6MGYD,16,1,錠,1,21.7,0,0,0,0,1,0,0,0,0,8,622609900,1,24.1,0,0,1,,20200401,99999999,1179045F2011,1472000,0,アリピプラゾール錠６ｍｇ「ＹＤ」
5,Y,622545601,17,アリピプラゾール錠１２ｍｇ「ＹＤ」,20,ｱﾘﾋﾟﾌﾟﾗｿﾞｰﾙｼﾞｮｳ12MGY,16,1,錠,1,40.7,0,0,0,0,1,0,0,0,0,8,622610100,1,44.5,0,0,1,,20200401,99999999,1179045F3018,1483000,0,アリピプラゾール錠１２ｍｇ「ＹＤ」
5,Y,622545701,17,アリピプラゾール錠２４ｍｇ「ＹＤ」,20,ｱﾘﾋﾟﾌﾟﾗｿﾞｰﾙｼﾞｮｳ24MGY,16,1,錠,1,80.3,0,0,0,0,1,0,0,0,0,8,622610300,1,89,0,0,1,,20200401,99999999,1179045F9016,1489000,0,アリピプラゾール錠２４ｍｇ「ＹＤ」
5,Y,622545801,29,アレンドロン酸点滴静注バッグ９００μｇ「ＤＫ」　１００ｍＬ,20,ｱﾚﾝﾄﾞﾛﾝｻﾝﾃﾝﾃｷｼﾞｮｳﾁｭｳ,20,1,袋,1,1147,0,0,0,0,1,0,0,0,100,8,622760100,1,1290,0,0,4,,20200401,99999999,3999419G1016,20123000,0,アレンドロン酸点滴静注バッグ９００μｇ「ＤＫ」
5,Y,622545901,16,エンテカビル錠０．５ｍｇ「ＹＤ」,18,ｴﾝﾃｶﾋﾞﾙｼﾞｮｳ0.5MGYD,16,1,錠,1,169.5,0,0,0,0,1,0,0,0,0,8,622611200,1,191.4,0,0,1,,20200401,99999999,6250029F1016,3508000,0,エンテカビル錠０．５ｍｇ「ＹＤ」
0,Y,622546001,16,テルミサルタン錠２０ｍｇ「ＹＤ」,17,ﾃﾙﾐｻﾙﾀﾝｼﾞｮｳ20MGYD,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,8,622613800,1,10.1,0,0,1,,20200401,99999999,2149042F1017,10650000,0,テルミサルタン錠２０ｍｇ「ＹＤ」
5,Y,622546101,16,テルミサルタン錠４０ｍｇ「ＹＤ」,17,ﾃﾙﾐｻﾙﾀﾝｼﾞｮｳ40MGYD,16,1,錠,1,16,0,0,0,0,1,0,0,0,0,8,622614000,1,17.9,0,0,1,,20200401,99999999,2149042F2013,10673000,0,テルミサルタン錠４０ｍｇ「ＹＤ」
5,Y,622546201,16,テルミサルタン錠８０ｍｇ「ＹＤ」,17,ﾃﾙﾐｻﾙﾀﾝｼﾞｮｳ80MGYD,16,1,錠,1,23.8,0,0,0,0,1,0,0,0,0,8,622614100,1,26.3,0,0,1,,20200401,99999999,2149042F3010,10696000,0,テルミサルタン錠８０ｍｇ「ＹＤ」
5,Y,622546301,16,モンテルカスト細粒４ｍｇ「ＹＤ」,17,ﾓﾝﾃﾙｶｽﾄｻｲﾘｭｳ4MGYD,18,1,包,1,33.4,0,0,0,0,1,0,0,0,0,8,622616400,1,37.2,0,0,1,,20200401,99999999,4490026C1013,17591000,0,モンテルカスト細粒４ｍｇ「ＹＤ」
5,Y,622546401,20,モンテルカストチュアブル錠５ｍｇ「ＹＤ」,20,ﾓﾝﾃﾙｶｽﾄﾁｭｱﾌﾞﾙｼﾞｮｳ5MG,16,1,錠,1,32.1,0,0,0,0,1,0,0,0,0,8,622616700,1,36.9,0,0,1,,20200401,99999999,4490026F1010,17678000,0,モンテルカストチュアブル錠５ｍｇ「ＹＤ」
0,Y,622546501,18,テルミサルタン錠２０ｍｇ「武田テバ」,20,ﾃﾙﾐｻﾙﾀﾝｼﾞｮｳ20MGﾀｹﾀﾞﾃ,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,8,622613800,1,10.1,0,0,1,,20200401,99999999,2149042F1017,10639000,0,テルミサルタン錠２０ｍｇ「武田テバ」
0,Y,622546601,13,スインプロイク錠０．２ｍｇ,17,ｽｲﾝﾌﾟﾛｲｸｼﾞｮｳ0.2MG,16,1,錠,1,277.1,0,0,0,0,0,0,0,0,0,0,0,1,277.1,0,0,1,,20200401,99999999,2359007F1020,7901000,0,スインプロイク錠０．２ｍｇ
5,Y,622546701,10,インチュニブ錠１ｍｇ,14,ｲﾝﾁｭﾆﾌﾞｼﾞｮｳ1MG,16,1,錠,1,410.7,0,0,0,0,0,0,0,0,0,0,0,1,411.6,0,0,1,,20200401,99999999,1179057G1021,2359000,0,インチュニブ錠１ｍｇ
0,Y,622546801,10,インチュニブ錠３ｍｇ,14,ｲﾝﾁｭﾆﾌﾞｼﾞｮｳ3MG,16,1,錠,1,543,0,0,0,0,0,0,0,0,0,0,0,1,543,0,0,1,,20200401,99999999,1179057G2028,2360000,0,インチュニブ錠３ｍｇ
5,Y,622546901,14,コムクロシャンプー０．０５％,15,ｺﾑｸﾛｼｬﾝﾌﾟｰ0.05%,33,1,ｇ,1,26.2,0,0,0,0,0,0,0,0,0,0,0,1,26.5,0,0,6,,20200401,99999999,2646713Q2029,28160000,0,コムクロシャンプー０．０５％
0,Y,622547001,24,オプチレイ３５０注シリンジ１３５ｍＬ　７４．１％,20,ｵﾌﾟﾁﾚｲ350ﾁｭｳｼﾘﾝｼﾞ135,47,1,筒,1,8587,0,0,0,0,0,0,0,1,135,0,0,1,8587,0,0,4,,20200401,99999999,7219416P1020,21227000,0,オプチレイ３５０注シリンジ１３５ｍＬ
5,Y,622547101,18,テルミサルタン錠４０ｍｇ「武田テバ」,20,ﾃﾙﾐｻﾙﾀﾝｼﾞｮｳ40MGﾀｹﾀﾞﾃ,16,1,錠,1,16,0,0,0,0,1,0,0,0,0,8,622614000,1,17.9,0,0,1,,20200401,99999999,2149042F2013,10662000,0,テルミサルタン錠４０ｍｇ「武田テバ」
5,Y,622547201,18,テルミサルタン錠８０ｍｇ「武田テバ」,20,ﾃﾙﾐｻﾙﾀﾝｼﾞｮｳ80MGﾀｹﾀﾞﾃ,16,1,錠,1,23.8,0,0,0,0,1,0,0,0,0,8,622614100,1,26.3,0,0,1,,20200401,99999999,2149042F3010,10685000,0,テルミサルタン錠８０ｍｇ「武田テバ」
